art_movement,author_id,bio_url,birth_year,death_year,first_name,last_name,nationality,num_works
,4178,http://www.the-athenaeum.org/people/detail.php?ID=4178,1873,1938.0,Luigi,Selvatico,Italian,1
,3814,http://www.the-athenaeum.org/people/detail.php?ID=3814,1813,1887.0,Edward Ludlow,Mooney,American,1
,7151,http://www.the-athenaeum.org/people/detail.php?ID=7151,1863,1911.0,Charles Johann,Palmie,German,1
,3772,http://www.the-athenaeum.org/people/detail.php?ID=3772,1865,1928.0,Theodore Scott,Dabo,French,1
,8205,http://www.the-athenaeum.org/people/detail.php?ID=8205,1805,1891.0,Frederik Christian,Kiaerskou,Danish,1
,4248,http://www.the-athenaeum.org/people/detail.php?ID=4248,1842,1907.0,George Boice,Durrie,American,1
,6498,http://www.the-athenaeum.org/people/detail.php?ID=6498,1857,1915.0,Christian Wilhelm,Allers,German,1
,5064,http://www.the-athenaeum.org/people/detail.php?ID=5064,1850,1917.0,Frederick,Miller,English,1
,6501,http://www.the-athenaeum.org/people/detail.php?ID=6501,1822,1897.0,Francesco Saverio,Altamura,Italian,1
,5833,http://www.the-athenaeum.org/people/detail.php?ID=5833,1837,1921.0,Mathilde,Dietrichson,Norwegian,1
,3496,http://www.the-athenaeum.org/people/detail.php?ID=3496,1868,1931.0,Merton,Clivette,American,1
,8213,http://www.the-athenaeum.org/people/detail.php?ID=8213,1750,1799.0,Giuseppe,Cades,Italian,1
,5323,http://www.the-athenaeum.org/people/detail.php?ID=5323,1844,1890.0,Otto,Grundmann,German,1
,4322,http://www.the-athenaeum.org/people/detail.php?ID=4322,1893,1930.0,Mikhail Nicolaevich,Belaevsky,Russian,1
,5319,http://www.the-athenaeum.org/people/detail.php?ID=5319,1866,1938.0,Henri,Foreau,French,1
,6504,http://www.the-athenaeum.org/people/detail.php?ID=6504,1876,1944.0,Sevket,Dag,Turkish,1
,5471,http://www.the-athenaeum.org/people/detail.php?ID=5471,1632,1696.0,Hendrik van,Minderhout,Dutch,1
,4177,http://www.the-athenaeum.org/people/detail.php?ID=4177,1825,1870.0,Charles,De groux,,1
,3835,http://www.the-athenaeum.org/people/detail.php?ID=3835,1859,1944.0,Cora,Parker,American,1
,5469,http://www.the-athenaeum.org/people/detail.php?ID=5469,1804,1875.0,William,Salter,United Kingdom,1
,5126,http://www.the-athenaeum.org/people/detail.php?ID=5126,1906,1943.0,Arthur,Macdonald,Scottish,1
,984,http://www.the-athenaeum.org/people/detail.php?ID=984,1850,1903.0,Henry,Cariss,American,1
,5325,http://www.the-athenaeum.org/people/detail.php?ID=5325,1805,1898.0,William Van de Velde,Bonfield,American,1
,6505,http://www.the-athenaeum.org/people/detail.php?ID=6505,1846,1920.0,Paul,Philippoteaux,French,1
,8227,http://www.the-athenaeum.org/people/detail.php?ID=8227,1761,1835.0,Jeannette,Papin,German,1
,3495,http://www.the-athenaeum.org/people/detail.php?ID=3495,1844,1916.0,Fred,Pansing,American,1
,7226,http://www.the-athenaeum.org/people/detail.php?ID=7226,1869,1934.0,Ester,Almqvist,Swedish,1
,8233,http://www.the-athenaeum.org/people/detail.php?ID=8233,1853,1932.0,Ernst Albert,Fischer-coerlin,German,1
,8234,http://www.the-athenaeum.org/people/detail.php?ID=8234,1862,1926.0,Carl,Becker (marinemaler),German,1
,6138,http://www.the-athenaeum.org/people/detail.php?ID=6138,1898,1945.0,Willard Ayer,Nash,American,1
,8236,http://www.the-athenaeum.org/people/detail.php?ID=8236,1859,1920.0,William,Pape,German,1
,6549,http://www.the-athenaeum.org/people/detail.php?ID=6549,1726,1801.0,Daniel Nikolaus (Mikołaj),Chodowiecki,German,1
,3445,http://www.the-athenaeum.org/people/detail.php?ID=3445,1812,1876.0,Frances Flora Bond,Palmer,American,1
,4066,http://www.the-athenaeum.org/people/detail.php?ID=4066,1865,1929.0,Carolus,Brenner,American,1
,7176,http://www.the-athenaeum.org/people/detail.php?ID=7176,1868,1933.0,Henry Sumner (HY),Watson,American,1
,5078,http://www.the-athenaeum.org/people/detail.php?ID=5078,1850,1915.0,James,Maccullogh,English,1
,3410,http://www.the-athenaeum.org/people/detail.php?ID=3410,1849,1914.0,Peter Alfred,Gross,American,1
,7175,http://www.the-athenaeum.org/people/detail.php?ID=7175,1829,1885.0,Benjamin Franklin,Reinhart,American,1
,4714,http://www.the-athenaeum.org/people/detail.php?ID=4714,1881,1944.0,Fritz,Stuckenberg,German,1
,3797,http://www.the-athenaeum.org/people/detail.php?ID=3797,1867,1916.0,Hugh Antoine,Fisher,American,1
,6102,http://www.the-athenaeum.org/people/detail.php?ID=6102,1841,1938.0,Johannes,Zulle,Swiss,1
,3364,http://www.the-athenaeum.org/people/detail.php?ID=3364,1869,1946.0,Adele,Herter,American,1
,6101,http://www.the-athenaeum.org/people/detail.php?ID=6101,1862,1936.0,Alexandre,Perrier,Swiss,1
,4420,http://www.the-athenaeum.org/people/detail.php?ID=4420,1818,1897.0,James C.,Sharp,American,1
,5311,http://www.the-athenaeum.org/people/detail.php?ID=5311,1880,1920.0,Felix Elie,Tobeen,French,1
,4073,http://www.the-athenaeum.org/people/detail.php?ID=4073,1852,1932.0,Harvey,Joiner,American,1
,3480,http://www.the-athenaeum.org/people/detail.php?ID=3480,1824,1910.0,Elizabeth Gilbert,Jerome,American,1
,5069,http://www.the-athenaeum.org/people/detail.php?ID=5069,1826,1895.0,Felix,Fossey,French,1
,6518,http://www.the-athenaeum.org/people/detail.php?ID=6518,1849,1909.0,George Newell,Bowers,American,1
,6523,http://www.the-athenaeum.org/people/detail.php?ID=6523,1833,1890.0,William,Torgerson,Swedish,1
,1670,http://www.the-athenaeum.org/people/detail.php?ID=1670,1790,1870.0,Louise-Josephine,Sarazin de belmont,French,1
,5139,http://www.the-athenaeum.org/people/detail.php?ID=5139,1820,1914.0,John,Tenniel,English,1
,489,http://www.the-athenaeum.org/people/detail.php?ID=489,1840,1914.0,Euphemie,Muraton,French,1
,6522,http://www.the-athenaeum.org/people/detail.php?ID=6522,1835,1884.0,Thomas Lochlan,Smith,American,1
,5641,http://www.the-athenaeum.org/people/detail.php?ID=5641,1850,1915.0,Edward,Slocombe,United Kingdom,1
,3669,http://www.the-athenaeum.org/people/detail.php?ID=3669,1828,1891.0,Charles Payne,Sears,American,1
,4264,http://www.the-athenaeum.org/people/detail.php?ID=4264,1861,1894.0,Carl,Hadelin,Swedish,1
,3608,http://www.the-athenaeum.org/people/detail.php?ID=3608,1829,1882.0,Rosa,Brett,English,1
,1827,http://www.the-athenaeum.org/people/detail.php?ID=1827,1859,1943.0,George Vaughan,Curtis,American,1
,7200,http://www.the-athenaeum.org/people/detail.php?ID=7200,1885,1933.0,Robert,Johnston,American,1
,3428,http://www.the-athenaeum.org/people/detail.php?ID=3428,1893,1932.0,David,Spivak,American,1
,6533,http://www.the-athenaeum.org/people/detail.php?ID=6533,1857,1897.0,George W.,Chambers,American,1
,5074,http://www.the-athenaeum.org/people/detail.php?ID=5074,1807,1865.0,Henri Joseph Constant,Dutilleux,French,1
,4598,http://www.the-athenaeum.org/people/detail.php?ID=4598,1871,1940.0,Leon Foster,Jones,American,1
,5137,http://www.the-athenaeum.org/people/detail.php?ID=5137,1803,1890.0,Henry Courtnay,Selous,English,1
,4533,http://www.the-athenaeum.org/people/detail.php?ID=4533,1854,1934.0,Antoine,Gadan,French,1
,1928,http://www.the-athenaeum.org/people/detail.php?ID=1928,1876,1940.0,Edwin H.,Gunn,American,1
,7199,http://www.the-athenaeum.org/people/detail.php?ID=7199,1862,112.0,Robert Godfrey,Sprunk,American,1
,6534,http://www.the-athenaeum.org/people/detail.php?ID=6534,1789,1873.0,James,Sharp,American,1
,4750,http://www.the-athenaeum.org/people/detail.php?ID=4750,1820,1886.0,William,Ford,,1
,4038,http://www.the-athenaeum.org/people/detail.php?ID=4038,1871,1918.0,Charles,Gill,Canadian,1
,3463,http://www.the-athenaeum.org/people/detail.php?ID=3463,1851,1916.0,Bohdan,Kleczyński,Polish,1
,7196,http://www.the-athenaeum.org/people/detail.php?ID=7196,1880,1941.0,John Adams,Spelman,American,1
,4707,http://www.the-athenaeum.org/people/detail.php?ID=4707,1803,1845.0,Johann Heinrich,Richter,German,1
,5336,http://www.the-athenaeum.org/people/detail.php?ID=5336,1787,1866.0,Maria,Peale,American,1
,3766,http://www.the-athenaeum.org/people/detail.php?ID=3766,1839,1913.0,Ellen Kendall,Baker,American,1
,4631,http://www.the-athenaeum.org/people/detail.php?ID=4631,1865,1931.0,Maria,Slavona,German,1
,1673,http://www.the-athenaeum.org/people/detail.php?ID=1673,1803,1863.0,George Friedrich August,Lucas,German,1
,7205,http://www.the-athenaeum.org/people/detail.php?ID=7205,1885,1945.0,Robert William,Broderick,American,1
,3725,http://www.the-athenaeum.org/people/detail.php?ID=3725,1860,1935.0,Joseph W.,Gies,American,1
,1857,http://www.the-athenaeum.org/people/detail.php?ID=1857,1814,1895.0,Charles,Leroux,French,1
,7202,http://www.the-athenaeum.org/people/detail.php?ID=7202,1821,1897.0,Alfred T.,Ordway,American,1
,3923,http://www.the-athenaeum.org/people/detail.php?ID=3923,1832,1886.0,Mary,Achey,American,1
,6540,http://www.the-athenaeum.org/people/detail.php?ID=6540,1860,1943.0,Henry Orne,Rider,American,1
,4233,http://www.the-athenaeum.org/people/detail.php?ID=4233,1822,1893.0,Sephie,Henck,Danish,1
,6541,http://www.the-athenaeum.org/people/detail.php?ID=6541,1815,1878.0,Wilhelm,Boshart,German,1
,3729,http://www.the-athenaeum.org/people/detail.php?ID=3729,1853,1931.0,Sidney Richmond,Burleigh,American,1
,7208,http://www.the-athenaeum.org/people/detail.php?ID=7208,1853,1939.0,Albert F. (Bert),Poole,American,1
,3686,http://www.the-athenaeum.org/people/detail.php?ID=3686,1886,1931.0,Marjorie,Organ,American,1
,3856,http://www.the-athenaeum.org/people/detail.php?ID=3856,1879,1939.0,Fred Grayson,Sayer,American,1
,5339,http://www.the-athenaeum.org/people/detail.php?ID=5339,1864,1935.0,Lee,Lash,Canadian,1
,7222,http://www.the-athenaeum.org/people/detail.php?ID=7222,1753,1806.0,Utamaro,Kitagawa,Japanese,1
Academist,6543,http://www.the-athenaeum.org/people/detail.php?ID=6543,1831,1889.0,Pierre-Louis,Bouchard,French,1
,7214,http://www.the-athenaeum.org/people/detail.php?ID=7214,1847,1921.0,Hendricks A.,Hallett,American,1
,7213,http://www.the-athenaeum.org/people/detail.php?ID=7213,1865,1931.0,Eurilda Loomis,France,American,1
,3869,http://www.the-athenaeum.org/people/detail.php?ID=3869,1815,1887.0,John William,Orr,American,1
,1051,http://www.the-athenaeum.org/people/detail.php?ID=1051,1864,1941.0,John Leon,Moran,American,1
,4077,http://www.the-athenaeum.org/people/detail.php?ID=4077,1814,1852.0,Louis,Morgan,American,1
,5347,http://www.the-athenaeum.org/people/detail.php?ID=5347,1840,1898.0,Wilhelm,Schütze,German,1
,3745,http://www.the-athenaeum.org/people/detail.php?ID=3745,1843,1879.0,Everett B.D.,Julio,American,1
,1054,http://www.the-athenaeum.org/people/detail.php?ID=1054,1868,1929.0,Richard Langtry,Partington,English,1
,7230,http://www.the-athenaeum.org/people/detail.php?ID=7230,1893,1946.0,Eric,Hallström,Swedish,1
Academist,6600,http://www.the-athenaeum.org/people/detail.php?ID=6600,1819,1898.0,Jules Eugène,Lenepveu,French,1
,3990,http://www.the-athenaeum.org/people/detail.php?ID=3990,1887,1918.0,Rex,Slinkard,American,1
,4758,http://www.the-athenaeum.org/people/detail.php?ID=4758,1830,1881.0,Thomas,Wright,Australian,1
,3576,http://www.the-athenaeum.org/people/detail.php?ID=3576,1807,1870.0,Max Emanuel,Ainmiller,German,1
,5652,http://www.the-athenaeum.org/people/detail.php?ID=5652,1879,1922.0,John,Sten,Swedish,1
,3638,http://www.the-athenaeum.org/people/detail.php?ID=3638,1844,1918.0,Georges Labadie,Pilotell,French,1
,1024,http://www.the-athenaeum.org/people/detail.php?ID=1024,1828,1895.0,John,Rasmussen,American,1
,1877,http://www.the-athenaeum.org/people/detail.php?ID=1877,1861,1920.0,Johanne Nicoline Louise,Frimodt,Danish,1
,4055,http://www.the-athenaeum.org/people/detail.php?ID=4055,1855,1941.0,Anna Falconer,Hunter,American,1
,3657,http://www.the-athenaeum.org/people/detail.php?ID=3657,1819,1853.0,William John,Wilgus,American,1
,6571,http://www.the-athenaeum.org/people/detail.php?ID=6571,1847,1929.0,Ludwig,Glötzle,German,1
,3759,http://www.the-athenaeum.org/people/detail.php?ID=3759,1830,1895.0,John,Genin,French,1
,4054,http://www.the-athenaeum.org/people/detail.php?ID=4054,1880,1946.0,Glen Cooper,Henshaw,American,1
,1916,http://www.the-athenaeum.org/people/detail.php?ID=1916,1862,1944.0,Edgar S.,Cameron,American,1
,3719,http://www.the-athenaeum.org/people/detail.php?ID=3719,1829,1927.0,Henrietta Augusta,Granbery,American,1
,6563,http://www.the-athenaeum.org/people/detail.php?ID=6563,1856,1931.0,Martin von,Feuerstein,German,1
,3667,http://www.the-athenaeum.org/people/detail.php?ID=3667,1848,1881.0,Charles,Burleigh,American,1
,6559,http://www.the-athenaeum.org/people/detail.php?ID=6559,1846,1871.0,Géza,Dósa,Hungarian,1
,8366,http://www.the-athenaeum.org/people/detail.php?ID=8366,1750,1808.0,Samuel,Atkins,English,1
,4558,http://www.the-athenaeum.org/people/detail.php?ID=4558,1873,1940.0,Ingvald August,Engelbrechtsen,Norwegian,1
,3768,http://www.the-athenaeum.org/people/detail.php?ID=3768,1835,1904.0,George B.,Gardner,German,1
,3873,http://www.the-athenaeum.org/people/detail.php?ID=3873,1850,1909.0,John Paul,Selinger,American,1
,3939,http://www.the-athenaeum.org/people/detail.php?ID=3939,1866,1943.0,Sheldon,Parsons,American,1
,6570,http://www.the-athenaeum.org/people/detail.php?ID=6570,1876,1940.0,Fritz,Genutat,German,1
,5145,http://www.the-athenaeum.org/people/detail.php?ID=5145,1864,1924.0,Francisco,Iturrino,Italian,1
,1960,http://www.the-athenaeum.org/people/detail.php?ID=1960,1721,1797.0,Charles Joseph,Flipart,French,1
,4075,http://www.the-athenaeum.org/people/detail.php?ID=4075,1829,1918.0,Magdalen Harvie,Mcdowell,American,1
,6127,http://www.the-athenaeum.org/people/detail.php?ID=6127,1867,1924.0,Edward John (Jay),Hambidge,Canadian,1
,3779,http://www.the-athenaeum.org/people/detail.php?ID=3779,1856,1901.0,Seth Arca,Whipple,American,1
,4754,http://www.the-athenaeum.org/people/detail.php?ID=4754,1854,1914.0,Walter,Withers,,1
,3758,http://www.the-athenaeum.org/people/detail.php?ID=3758,1823,1904.0,George David,Coulon,French,1
,3960,http://www.the-athenaeum.org/people/detail.php?ID=3960,1879,1938.0,Frank,Van sluon,American,1
,3906,http://www.the-athenaeum.org/people/detail.php?ID=3906,1854,1924.0,Herbjorn,Gausta,Norwegian,1
,3481,http://www.the-athenaeum.org/people/detail.php?ID=3481,1814,1889.0,Miner Kilbourne,Kellogg,American,1
,6576,http://www.the-athenaeum.org/people/detail.php?ID=6576,1827,1887.0,Wilhelm,Hauschild,German,1
,1976,http://www.the-athenaeum.org/people/detail.php?ID=1976,1825,1890.0,Amedee,Baudit,Swiss,1
,1089,http://www.the-athenaeum.org/people/detail.php?ID=1089,1855,1919.0,George A.,Mckinstry,American,1
,4135,http://www.the-athenaeum.org/people/detail.php?ID=4135,1862,1900.0,Alice Kellogg,Tyler,American,1
,8389,http://www.the-athenaeum.org/people/detail.php?ID=8389,1360,1410.0,Angelo,Puccinelli,Italian,1
,6599,http://www.the-athenaeum.org/people/detail.php?ID=6599,1775,1848.0,Louis-François,Lejeune,French,1
,4352,http://www.the-athenaeum.org/people/detail.php?ID=4352,1860,1924.0,Charles,Maundrell,United Kingdom,1
,4326,http://www.the-athenaeum.org/people/detail.php?ID=4326,1860,1921.0,Vardkes,Sureniants,,1
,1981,http://www.the-athenaeum.org/people/detail.php?ID=1981,1845,,Emile-Henri,Blanchon,French,1
,4815,http://www.the-athenaeum.org/people/detail.php?ID=4815,1590,1651.0,Raphael,Custos,German,1
,3966,http://www.the-athenaeum.org/people/detail.php?ID=3966,1854,1927.0,Reginald,Machell,American,1
,4532,http://www.the-athenaeum.org/people/detail.php?ID=4532,1834,1887.0,Claude Ferdinand,Gaillard,French,1
,1988,http://www.the-athenaeum.org/people/detail.php?ID=1988,1815,1877.0,Ernest,Charton de treville,French,1
,1989,http://www.the-athenaeum.org/people/detail.php?ID=1989,1872,1943.0,Karl,Schneider,Swiss,1
,4259,http://www.the-athenaeum.org/people/detail.php?ID=4259,1499,1546.0,Jan Steven van,Calcar,German,1
,6578,http://www.the-athenaeum.org/people/detail.php?ID=6578,1792,1871.0,Peter von Heinrich Lambert,Hess,German,1
,1994,http://www.the-athenaeum.org/people/detail.php?ID=1994,1816,1903.0,Henry A.,Papprill,English,1
,1060,http://www.the-athenaeum.org/people/detail.php?ID=1060,1838,1913.0,Harriet,Cheney,American,1
,6579,http://www.the-athenaeum.org/people/detail.php?ID=6579,1833,1924.0,Ernst Wilhelm,Hildebrand,German,1
,6582,http://www.the-athenaeum.org/people/detail.php?ID=6582,1827,1902.0,Emil,Hünten,German,1
,6581,http://www.the-athenaeum.org/people/detail.php?ID=6581,1865,1908.0,Samuel,Hirszenberg,Polish,1
,6586,http://www.the-athenaeum.org/people/detail.php?ID=6586,1826,1885.0,Victor Henri,Juglar,French,1
,6584,http://www.the-athenaeum.org/people/detail.php?ID=6584,1833,1896.0,János,Jankó,Hungarian,1
,2007,http://www.the-athenaeum.org/people/detail.php?ID=2007,1857,1931.0,John Willard,Raught,American,1
,1004,http://www.the-athenaeum.org/people/detail.php?ID=1004,1829,1915.0,Frederick Dickinson,Williams,American,1
,2011,http://www.the-athenaeum.org/people/detail.php?ID=2011,1858,1936.0,Carl von,Marr,American,1
,4712,http://www.the-athenaeum.org/people/detail.php?ID=4712,1845,1920.0,Berta,Schrader,German,1
,1104,http://www.the-athenaeum.org/people/detail.php?ID=1104,1811,1892.0,William,Macleod,American,1
,4074,http://www.the-athenaeum.org/people/detail.php?ID=4074,1802,1842.0,Joseph,Mason,American,1
,6591,http://www.the-athenaeum.org/people/detail.php?ID=6591,1859,1939.0,Max Friedrich,Koch,German,1
,6133,http://www.the-athenaeum.org/people/detail.php?ID=6133,1904,1946.0,Frank,Mechau,American,1
,5505,http://www.the-athenaeum.org/people/detail.php?ID=5505,1634,1675.0,Jacobus,Leveck,Dutch,1
,2017,http://www.the-athenaeum.org/people/detail.php?ID=2017,1852,1944.0,Charles Erskine Scott,Wood,American,1
,2018,http://www.the-athenaeum.org/people/detail.php?ID=2018,1801,1847.0,John Rogers,Vinton,American,1
,5080,http://www.the-athenaeum.org/people/detail.php?ID=5080,1842,1907.0,Pilfold,Fletcher-watson,English,1
,7271,http://www.the-athenaeum.org/people/detail.php?ID=7271,1872,1946.0,F. Hutton,Shill,American,1
,6590,http://www.the-athenaeum.org/people/detail.php?ID=6590,1848,1915.0,Hermann Joseph Wilhelm,Knackfuß,German,1
,2025,http://www.the-athenaeum.org/people/detail.php?ID=2025,1851,1930.0,Elizabeth Rebecca,Coffin,American,1
,2026,http://www.the-athenaeum.org/people/detail.php?ID=2026,1858,1930.0,Jonas Joseph,Lavalley,American,1
Veduta,5499,http://www.the-athenaeum.org/people/detail.php?ID=5499,1689,1761.0,Jacopo,Fabris,Italian,1
,6597,http://www.the-athenaeum.org/people/detail.php?ID=6597,1837,1909.0,Emil Johann,Lauffer,Czech,1
,203,http://www.the-athenaeum.org/people/detail.php?ID=203,1876,1926.0,Henri,Pearson,,1
Dutch Golden Age,8434,http://www.the-athenaeum.org/people/detail.php?ID=8434,1600,1660.0,Abraham,Van der schoor,Dutch,1
,8435,http://www.the-athenaeum.org/people/detail.php?ID=8435,1500,1600.0,Flemish School 16th Century,Unknown,Belgian,1
,1048,http://www.the-athenaeum.org/people/detail.php?ID=1048,1819,1891.0,Jacob Caleb,Ward,American,1
,3385,http://www.the-athenaeum.org/people/detail.php?ID=3385,1868,1913.0,Charles R.,Bacon,American,1
,6593,http://www.the-athenaeum.org/people/detail.php?ID=6593,1815,1889.0,Alexander von Friedrich Wilhelm Franz,Kotzebue,German,1
,6592,http://www.the-athenaeum.org/people/detail.php?ID=6592,1827,1918.0,Julius,Koeckert,German,1
,4930,http://www.the-athenaeum.org/people/detail.php?ID=4930,1446,1516.0,Antonio,Da firenze,Italian,1
,2042,http://www.the-athenaeum.org/people/detail.php?ID=2042,1868,1930.0,Claire,Shuttleworth,American,1
,6596,http://www.the-athenaeum.org/people/detail.php?ID=6596,1798,1876.0,Charles-Philippe,Larivière,French,1
,286,http://www.the-athenaeum.org/people/detail.php?ID=286,1807,1879.0,Georg-Gillis,Van haanen,Dutch,1
,1119,http://www.the-athenaeum.org/people/detail.php?ID=1119,1845,1903.0,Thomas Sedgwick,Steele,American,1
,8448,http://www.the-athenaeum.org/people/detail.php?ID=8448,1642,1693.0,Niccolo,Codazzi,Italian,1
,7422,http://www.the-athenaeum.org/people/detail.php?ID=7422,1812,1865.0,Carl Heinrich,Rahl,Austrian,1
,3344,http://www.the-athenaeum.org/people/detail.php?ID=3344,1835,1892.0,Horace,Bonham,American,1
,3689,http://www.the-athenaeum.org/people/detail.php?ID=3689,1840,1923.0,Julia,De cock-stigzelius,American,1
